innov_mean,innov_std,innov_kurtosis,innov_crest,fusion_res_mean,fusion_res_std,temp_mean,temp_slope,res_slope,label,RUL,run_id
0.014412071438299345,0.09313271847499023,-0.22647473910128957,2.643756349986642,0.016696236952372025,0.013110529404809723,1473.0636213005696,2.867988958643495,0.00047076694041574865,0,0.4000000000000003,0
0.01900513617611181,0.09604172788879882,-0.5564065621283856,2.5444757333551884,0.016191444075173093,0.01309405536908228,1501.4659026382997,2.806187956433782,-5.1040552450032314e-05,0,0.2000000000000001,0
-0.017174233037548278,0.09137647151721161,-0.25814572558224036,2.2392379450573436,0.016106565894044706,0.014635198143672517,136.13193121460378,5.229498940108244,-7.164089434232032e-05,0,7.0,1
-0.06920351371605167,0.16399130816962368,2.3771261022362262,3.436327150665076,0.014805304248465347,0.012399139655671848,188.18071648915893,5.406988075275745,0.003825135879614862,1,6.800000000000001,1
-0.2593361496085087,0.4129295227758988,0.4538429156092376,2.8246424799031677,0.015454982338739659,0.011808396210499372,241.45810122070014,5.302185966703153,0.01959792997833846,1,6.6000000000000005,1
-0.5957469345367019,0.7139638569908054,-0.9327862109662566,2.25881106796962,0.016575497861054823,0.011958743157170335,292.733346141671,5.060413235609926,0.040624337237934176,1,6.4,1
-1.089419706409024,0.9496552421558803,-1.3413012996087077,2.02255320673166,0.015764956125566804,0.009874533922524355,340.907168029331,4.682404548741677,0.05920120068729506,1,6.2,1
-1.6932674358245352,1.018726595535881,-1.247626104931775,1.6226914710494451,0.018411714478264826,0.012564619786934381,385.2045446586752,4.212855704733484,0.06567655891799822,1,6.0,1
-2.3340137223867448,0.9129356093224315,-1.1565656396525494,1.4505468372603685,0.019319419825632737,0.013246506840032674,425.1587574123568,3.727979103646424,0.058882701258293105,1,5.800000000000001,1
-2.921311233173836,0.7879816047175501,-1.0580513599562649,1.3550455251692453,0.019226945961940346,0.013267169392456422,460.52749810332915,3.3045077233414775,0.0507938137776522,1,5.6000000000000005,1
-3.4233905812826917,0.6651719996765568,-1.1639019426864448,1.2948048680512976,0.018844849864661003,0.013137190102797756,491.9538506438128,2.9439324779426537,0.04282149808627194,1,5.4,1
-3.8442480327971458,0.5797435558923044,-1.0461569715260741,1.240590797492426,0.019354101940262592,0.01409890507246498,520.0024441233196,2.6343355934593102,0.03720838062846679,1,5.2,1
-4.218978348042087,0.513315648517926,-1.0383659999076462,1.181450250180679,0.017088130517412824,0.01183086302045862,545.0904249784534,2.360981969232225,0.032855807085973014,1,5.0,1
-4.556931472059957,0.45902868974835503,-1.0300329002062312,1.1740389181903415,0.017703211538082436,0.011555354532295297,567.6080141175759,2.127183571229113,0.029265410759686233,1,4.800000000000001,1
-4.844585019270706,0.4203490705060167,-1.1331363880320722,1.134241140041456,0.017947697743683245,0.01233357292644047,587.8136081867742,1.9062976186273901,0.026615458553148667,1,4.6000000000000005,1
-5.104234559702692,0.37631019064297605,-1.0309173720486706,1.114845364177679,0.018314445754986863,0.012168189121073505,605.960929910058,1.7100100716059565,0.02362757737942878,1,4.4,1
-5.349848555021039,0.3417674929438564,-1.0634011972687571,1.108756912957297,0.018147576614434387,0.011893265782545617,622.2747833694007,1.538194737342829,0.02104802474449566,1,4.2,1
-5.560727335540714,0.31310505417140355,-0.7813756494448012,1.0889690370539244,0.019034649174625357,0.012562217316827181,636.9337175157009,1.380071034285982,0.01899182313247085,1,4.0,1
-5.751837850266949,0.29226076476257273,-0.8963178033580053,1.0870025021798617,0.017906421479823482,0.012121564017394029,650.0362848742988,1.2409665353579502,0.017732178526926292,1,3.8000000000000007,1
-5.931433611768832,0.27089621953783544,-0.9144386439027992,1.0815078531187277,0.018750995082788845,0.011578968774532392,661.9035385924373,1.115785685066775,0.01632744824292692,1,3.6000000000000005,1
-6.094513892916712,0.2408279275570333,-0.7694651756449225,1.0783599799293495,0.01810598534945832,0.012428307175218496,672.4886032357924,0.9952257360870427,0.014159497458554361,1,3.4000000000000004,1
-6.238206285364084,0.23578611971637317,-0.48963283973564,1.0726577341337213,0.019042928709882164,0.012929651107628292,681.9471738366899,0.891287527291616,0.013705753864455154,1,3.2,1
-6.374430742769403,0.21455405297667637,-0.9308047294389863,1.0606212885847845,0.01734968896394269,0.013032283818128878,690.3824860294449,0.7922852621936658,0.012184937664065669,1,3.0,1
-6.505016089607465,0.21199864668853416,-0.9716751323435351,1.0676441819846108,0.018053432032227548,0.015331002903705109,697.8854549966741,0.6965110734001276,0.011889482009432153,1,2.8000000000000007,1
-6.622012590369309,0.20729888180372325,-0.7201291101280818,1.0595223466907446,0.01745901091746088,0.015160339230755512,704.4062120696824,0.6115591270594638,0.011197839298526031,1,2.6000000000000005,1
-6.743974378738534,0.20086743098236756,-0.3874722895402485,1.0525129771592834,0.018403248677163156,0.014536599527764552,710.1811689215605,0.5321989133627997,0.010883126397464749,1,2.4000000000000004,1
-6.84482736446375,0.17753108830606815,-0.7729579341902828,1.0450929159012028,0.0185328626062663,0.01463879160440297,715.1738656824018,0.4609471288766149,0.00956415485082127,1,2.2,1
-6.952501989537833,0.17125902969141318,-0.349154078617131,1.0514192705227738,0.01933073331454505,0.015859311667714683,719.4230006207887,0.3908551843001281,0.008935362932189784,1,2.0,1
-7.024759719805534,0.15106269950396592,-0.07761800337077451,1.040859223258864,0.01880044457801002,0.015127152413958725,723.0920883456525,0.33543214340364536,0.0069090751445431905,1,1.8000000000000007,1
-7.108543165149032,0.1438675952950966,-0.5523511811241777,1.0415922356254006,0.01751895701739027,0.015279982165751181,726.1921329114848,0.2775487752696041,0.006455485362154029,1,1.6000000000000003,1
-7.1816413522227185,0.1533032637643975,-0.7833178679057808,1.0357833408969626,0.018880808035868953,0.016061589821156373,728.6620765298973,0.2222062127074769,0.007396368369224745,1,1.4000000000000004,1
-7.261182195537739,0.14493666045296416,-0.8122213458978758,1.028401770021531,0.019551274817792574,0.01604022960736331,730.674413361327,0.17682798597646981,0.00694249676529374,1,1.2000000000000002,1
-7.331639089291862,0.16020479281700883,-0.01411986615761851,1.0491903284740056,0.019430514795575088,0.01402913017921158,732.2413751176766,0.12531425964875328,0.008496618001037131,1,1.0,1
-7.415694533963117,0.13936118642604478,0.17290738589316268,1.0448150917070904,0.01845891793683073,0.012956085664216768,733.3239399045565,0.08776710849810684,0.006837800490958247,1,0.8000000000000007,1
-7.496356940645516,0.1451103696331601,-0.5695360717767324,1.0428447846646889,0.01852633520544604,0.012250147915027714,733.971885299654,0.04856945688556827,0.007415350048866463,1,0.6000000000000005,1
-7.564070875471983,0.1516599108441933,-0.5368636163251557,1.0525781674264685,0.017352962680848592,0.011430648527865572,734.345928750691,0.010331536996264571,0.006702885797185084,1,0.4000000000000003,1
-7.624729072484495,0.14998680444369733,-0.4710692767579201,1.044212126578213,0.01625471609133969,0.010985892815674797,734.2638178348842,-0.024932381613467648,0.005288565950617433,1,0.2000000000000001,1
-0.002483788902833306,0.11816124290499144,0.40841856235659835,3.195312910903739,0.01782596316247732,0.012831443117835005,136.02710351311907,5.221001695319357,0.0005514603138431505,0,7.0,2
-0.009194258417876775,0.1127843079231199,1.0757100414938714,3.337106671478693,0.018523577343718428,0.012764659091060379,188.03367492151574,5.395257531073495,-0.00018808277759441706,0,6.800000000000001,2
0.012589649614580338,0.11621503798272033,0.5457679278312724,3.2302720658907735,0.019111145872665835,0.011865291438600887,241.53507469010847,5.3252336730873076,0.00010223092522002141,0,6.6000000000000005,2
0.023788249318930883,0.12443550127855879,0.09488642083042986,2.979830831129006,0.017945474793768082,0.011654991017133352,294.2751394912148,5.230409718290731,0.0004318265759356061,0,6.4,2
0.02098905094641192,0.12271045417508257,0.1581930313613773,3.03261321760589,0.01590520643271358,0.011544288649983466,346.0331657020873,5.1244843122307575,0.0003128445364069577,0,6.2,2
0.015577031408373,0.11053244673756708,-0.45878037285643236,2.3086692688263217,0.01566914932098843,0.011988000781034428,396.7339861476578,5.0163605213149225,-0.00023582632140357356,0,6.0,2
0.02468518241985658,0.11159539687306559,-0.3770583521539179,2.254145240612344,0.015744368592792667,0.01228273838066529,446.41233651317395,4.91386348163392,-0.0007953540123058261,0,5.800000000000001,2
0.007448368404648308,0.11255799494397546,-0.6802549989871389,2.2848816064756354,0.013215133293811885,0.009884773900514975,495.1715475402864,4.824886418605401,-0.000678402579269045,0,5.6000000000000005,2
0.002541400467509546,0.10428522881857867,-0.4607945052142317,2.470556571846285,0.014720902968176243,0.013059803992509432,542.8779528570572,4.7282937002811565,3.114233493899658e-05,0,5.4,2
0.001455575580597397,0.09768925616920093,-0.04333323344054474,2.637868628935273,0.01558821032470428,0.012910718364947194,589.7309233938739,4.640538349950821,-0.00029123724144095015,0,5.2,2
-0.01034918726926501,0.09600824390941182,0.14711784230588743,2.6685852977754974,0.015426223583326557,0.012977598303115848,635.6990853766061,4.550055447211499,-0.0005528392439444453,0,5.0,2
-0.004621623145009029,0.10306575977923327,0.07185048939513994,2.497984037460411,0.016524234402890574,0.01276879723217017,680.6898846861349,4.450472652079574,0.0002966173075117716,0,4.800000000000001,2
-0.0011717397517258992,0.10001586135815893,0.0217739826958665,2.5766169734568263,0.018582319277808138,0.012952583120721175,724.7590050987627,4.368448222773469,0.0009020619405550763,0,4.6000000000000005,2
-0.00819777781785577,0.09673037011068314,-0.4672252004636923,2.6082629956465153,0.016524522253274086,0.010184141612948257,768.0049242153784,4.274123249947271,0.0008327277225693301,0,4.4,2
0.0009112635713883427,0.11194986110430101,-0.4430496530933645,2.439472815854331,0.016546902424578284,0.010508914613129213,810.3654552305657,4.193809871369202,0.00044352043416786646,0,4.2,2
0.006259779231570596,0.11120994150149863,-0.4729972684655661,2.4518263470879083,0.015133469726211822,0.009815289155266525,851.8485489710957,4.112923430039256,-0.00068327126671169,0,4.0,2
0.9030704358447962,1.8235262973639461,0.32446192315149736,2.4972721931410464,0.061847403908025206,0.09768358508099094,892.5867936154957,4.027756850831466,0.07975498651128286,2,3.8000000000000007,2
1.7474567998352382,2.162361066831871,-1.7890521471780756,1.8241532648325007,0.10642793891862816,0.11797698646714194,932.4469145205751,3.9462593075510903,0.11500477632213287,2,3.6000000000000005,2
2.5864009934961887,2.136787014229456,-1.8105656819924598,1.5086244601229706,0.1544544097463875,0.11867109665234651,971.5214070476655,3.8613555875557743,0.11213907348893262,2,3.4000000000000004,2
3.409218011242828,1.7454202387325657,0.20255221174365312,1.3188366540781435,0.20113131920535196,0.09865739317966829,1009.7777951339392,3.7856724429319586,0.07151677579994789,2,3.2,2
4.249287082560947,0.19974147838214487,4.860137433241224,1.1849649885242297,0.24669977956477004,0.019485953691449724,1047.3449293530791,3.7155901912862777,-0.007210192611908368,2,3.0,2
4.195243836025387,0.10188070031603817,-0.02111591311456218,1.062767967178853,0.2482094316023511,0.018927109887978306,1084.1449777320086,3.645527645673973,2.0160748323144634e-05,2,2.8000000000000007,2
4.199154948008063,0.09835310741252773,0.011190205320808388,1.061799501010414,0.24913545466661713,0.019527852807846014,1120.276010479835,3.580043506114971,0.0015706441204984204,2,2.6000000000000005,2
4.179310226790655,0.11629887715103578,0.012364363917249932,1.0667233347928942,0.2465364221786911,0.02094832081645535,1155.6686440639623,3.5056810752943433,-8.75570220773103e-05,2,2.4000000000000004,2
4.18738658843661,0.11733308674006465,-0.1145075046394286,1.064660279700974,0.24710746086923208,0.020745988431732906,1190.3596197533655,3.4306150264437707,-0.0008398244674366275,2,2.2,2
4.1882850170074715,0.11469476339328581,-0.08866608763081851,1.0644502631579216,0.2510236729415874,0.023759226011750918,1224.3708117352835,3.3659235003225776,-0.0013517935354262834,2,2.0,2
4.186115262615424,0.11179421192418922,-0.42426158682085324,1.0458094898902877,0.24873069241972176,0.022274353230217713,1257.6809518441858,3.295624343237019,0.0001943133445728298,2,1.8000000000000007,2
4.171781365084155,0.11379308556473898,-0.7061669119002323,1.0493869694035938,0.2474620554851109,0.022462027739877332,1290.3414109074768,3.237121650096068,0.0014804047634181343,2,1.6000000000000003,2
4.191249575863012,0.10470762862305615,-1.1353349359156282,1.04778409742817,0.2483221885932438,0.02148002091147679,1322.3633095169737,3.168938191937961,-0.0001949407675197606,2,1.4000000000000004,2
4.192250812838669,0.09793221058024124,-0.8481700484305477,1.0475740841649008,0.2500511428393196,0.02146758808772096,1353.723902901611,3.0981335523890796,3.287786937664352e-05,2,1.2000000000000002,2
4.191126123665308,0.1042714362730547,-0.9256159619351889,1.0489100664960784,0.2496316924331088,0.017750974586198728,1384.4297760722256,3.0387360901016107,-0.0005511842146569607,2,1.0,2
4.180905010296242,0.10283782260481616,-0.683819579305005,1.0514815368099382,0.24947981078301396,0.018542537344514592,1414.5000045753989,2.97081077429788,-5.587161043243124e-05,2,0.8000000000000007,2
4.179855228081565,0.09542669429435723,-0.34066728662584156,1.051788782207412,0.25002305247077244,0.019334969288369808,1443.981743519525,2.919951059063724,-0.0008191252557932009,2,0.6000000000000005,2
4.170962896884972,0.09600833086266529,-0.2521250494994809,1.0540267027706183,0.2514834605282354,0.019798042123888297,1472.935497723028,2.8676476917462583,-0.0005688686408302761,2,0.4000000000000003,2
4.174397284024638,0.10264350218134503,-0.4867570366875351,1.0531209645750028,0.24845762053981116,0.01866240673764403,1501.3544430412794,2.8136775524966025,0.0008950701161242102,2,0.2000000000000001,2
-0.02362384836865897,0.0953860795722876,-0.40646238165869963,2.2486258400962726,0.01284042760169152,0.010236280169221663,136.1121663782241,5.220699750124123,0.0006985576212173469,0,7.0,3
-0.015333512388950558,0.09513713607847815,-0.056375914167031915,2.2937922467860443,0.013135334465752404,0.01239947917540242,188.12372293513974,5.399719462381589,0.0001464595229814968,0,6.800000000000001,3
-0.013365006114208178,0.10307093665348287,-0.048394360850495755,2.3054467320174648,0.013872745289570877,0.013025285991920196,241.55055915541197,5.317252998705345,0.0001507944703207376,0,6.6000000000000005,3
-0.01255052058492759,0.10422955180352327,-0.037728876884215445,2.282470973330138,0.014932349192412176,0.012583595721320789,294.3006810755097,5.22581956599906,-1.4813843594912326e-05,0,6.4,3
0.0007101115166501104,0.09856438702937984,0.2914898300415194,2.4313852162793292,0.01676688026363136,0.013637447600387041,346.0480734790443,5.122160706286725,-0.00014633578570417873,0,6.2,3
-0.012546627207559169,0.10048522493727453,0.2592612466869495,2.366223901000827,0.01670431545151409,0.013910021582244463,396.7874163584188,5.023559017214755,0.00028722173014276986,0,6.0,3
-0.017236193603645086,0.10252849692298302,0.007501941715352345,2.3044493991072703,0.01714840443576744,0.011765444691883259,446.47547431142743,4.928087452479124,-7.923800729038824e-05,0,5.800000000000001,3
-0.01065806386817694,0.09321630498094835,0.31918002619655717,2.5023457553810644,0.015765712492191195,0.012133314944944736,495.3118687732465,4.822854527807329,-0.00027971157658245114,0,5.6000000000000005,3
-0.016332329154208867,0.09559824380539464,0.5166755536852246,2.8494117885425174,0.016046792220337808,0.013584016246613925,543.0575454851909,4.729270061632066,0.0004983498404385466,0,5.4,3
-0.009806799688652747,0.09889826893824664,0.538169358623827,2.781130991545646,0.014381107668138266,0.012689116738172294,589.8483429948886,4.627955744915435,0.000149518904772311,0,5.2,3
0.006740626365332105,0.09444260814961884,0.5619671514481612,2.919336999904465,0.015784213819545184,0.013736792788250119,635.7334730621893,4.539168637524015,0.00013174882919003028,0,5.0,3
0.0013075863991714631,0.09313301189657343,0.5244141979202754,2.9677731114577313,0.015274212447942154,0.0134954587195105,680.6825965836621,4.445348941503961,0.00028712338624329247,0,4.800000000000001,3
-0.0030072163703108567,0.09927345120872365,0.07883987465810183,2.783182384616024,0.015551574074817456,0.012942671519686665,724.8078870236325,4.367949157173383,-0.000326998337666552,0,4.6000000000000005,3
0.005520221719440306,0.09528513605797494,-0.49251445529961746,2.3005006439366653,0.015410343536507618,0.01215286810270711,767.9723853805623,4.280314163435497,0.00029544057542309844,0,4.4,3
-0.004448208800237347,0.0914417354873654,-0.694698418734943,2.1333270889815292,0.016361658726997134,0.011357999777562862,810.3388869071163,4.189099554176118,-2.8142859599165736e-05,0,4.2,3
-0.001696012439466775,0.09348248337065368,-0.7139806657308658,2.0889230881070144,0.0159710302190156,0.01020188267312652,851.8486625661742,4.109341397315578,4.2702035266102645e-05,0,4.0,3
-2.1632069091890447,4.377144667569182,0.3110950144095841,2.4792929427552997,0.016331175528713347,0.010315581030336151,892.562098441144,4.024065085130836,0.0352129501394286,3,3.8000000000000007,3
-4.178419894802779,5.188111272785114,-1.7999950651324335,1.8135501851585567,0.016848610157493362,0.010515999929064495,932.3977390320471,3.954740669848806,0.06528659798761303,3,3.6000000000000005,3
-6.186652644574987,5.126509941918869,-1.8198383138904024,1.500581234549826,0.016783310702560117,0.009191867987579738,971.4664224265692,3.8681362352839996,0.0729335266532148,3,3.4000000000000004,3
-8.194674468834824,4.172195305192649,0.21378560791292056,1.308474946195113,0.01529745109725784,0.010732793362591418,1009.7609257965928,3.7854239499133597,0.05623660029546975,3,3.2,3
-10.209590530704773,0.3990117460792705,9.161159369677284,1.1752186122299053,,,1047.3237271656649,3.7177745663816406,-0.015993555963487397,3,3.0,3
-10.056048854283416,0.026019982979066502,9.161159369676438,1.011655547788852,,,1084.1922068511178,3.6501098431310672,-0.0010429569004768635,3,2.8000000000000007,3
-10.046036237245652,0.0016967909363159491,9.161159369679796,1.0007610309392982,,,1120.2389027441886,3.5789330734164335,-6.801233563911046e-05,3,2.6000000000000005,3
-10.045383303773244,0.00011064955284045014,9.161159369842483,1.0000496317205696,,,1155.6789278925028,3.5053794323858476,-4.4351571929102725e-06,3,2.4000000000000004,3
-10.045340725282749,7.215575756078264e-06,9.161159370470697,1.0000032365549563,,,1190.40651899241,3.428879679961519,-2.892213470466347e-07,3,2.2,3
-10.045337948693817,4.7053541733408883e-07,9.161159349076906,1.0000002110592863,,,1224.3749430731027,3.35910622094149,-1.8860433617427343e-08,3,2.0,3
-10.045337767629482,3.068411851213802e-08,9.161159045815008,1.0000000137634024,,,1257.6957076977587,3.3027034309621106,-1.229909140729435e-09,3,1.8000000000000007,3
-10.045337755822082,2.0009443367966333e-09,9.161155453497381,1.0000000008975265,,,1290.368943199474,3.2330304393231386,-8.020385664137099e-11,3,1.6000000000000003,3
-10.045337755052108,1.3048381546328363e-10,9.161201355875512,1.0000000000585287,,,1322.333109529378,3.1636595680574358,-5.230073147338926e-12,3,1.4000000000000004,3
-10.045337755001897,8.508563286523027e-12,9.163783458519521,1.0000000000038167,,,1353.613267411961,3.094209813885513,-3.4097600495000463e-13,3,1.2000000000000002,3
-10.045337754998625,5.543768034465638e-13,9.184013310730553,1.000000000000249,,,1384.4045400935825,3.0387267588303883,-2.2054802600565908e-14,3,1.0,3
-10.045337754998414,3.4199047320093007e-14,9.531849590516826,1.0000000000000158,,,1414.459386196242,2.983489188598371,-1.2286473630312438e-15,3,0.8000000000000007,3
-10.0453377549984,1.4796930398031855e-15,,1.0000000000000009,,,1444.0634251782024,2.934851946474239,-3.2611917245917023e-19,3,0.6000000000000005,3
-10.0453377549984,0.0,,1.0,,,1473.009991471514,2.8707972372640573,3.501377051253141e-17,3,0.4000000000000003,3
-10.0453377549984,0.0,,1.0,,,1501.4800596769592,2.8047242161586223,3.501377051253141e-17,3,0.2000000000000001,3
-0.018971141791648372,0.10157344705561394,-0.4437052304278746,2.09891334390258,0.018297783335445957,0.016127265929008316,136.1793705319794,5.216900136282014,6.463283529409327e-05,0,7.0,4
-0.009507069453110258,0.10047304799818495,-0.494426224269378,2.1495392917499863,0.018207482106879808,0.01714941228349231,188.1194971521275,5.397807477470157,-6.708813839543397e-05,0,6.800000000000001,4
-0.0016325272237525793,0.09125659451452035,-0.31772483522366723,2.3770302642103163,0.016645837757822902,0.017022738846827465,241.60240912199512,5.325638788846901,-0.0002753411131153745,0,6.6000000000000005,4
-0.006214453562672193,0.087770028192644,-0.35560672774497126,2.465560413428907,0.01593750968196179,0.01735960726275262,294.3582005935952,5.223798056773424,-0.00045499387571679335,0,6.4,4
-0.010176123594774853,0.09684277944935547,-0.17258284063516172,2.452257794410315,0.015820087175746043,0.017019782373522165,346.0790485180529,5.124163861552978,0.00021380211738423612,0,6.2,4
-0.009802942970441849,0.09924648761442761,-0.1631279694616432,2.4347876733373504,0.01364224948389328,0.013383620359224618,396.80217156779923,5.017076336099875,0.0006678284647615408,0,6.0,4
-0.013649265490746236,0.0988109493903121,-0.020537639125377094,2.4340801446021882,0.01474363771256181,0.012451190149365415,446.49742201520945,4.918837288646787,0.0008004053869373832,0,5.800000000000001,4
-0.019515490834138786,0.10127861395082936,-0.12283541339355697,2.353609516467334,0.016092148754318244,0.013737307675208678,495.24496363574536,4.823897821668643,0.0001585719612121729,0,5.6000000000000005,4
-0.013083144029390323,0.09911797829451499,-0.06261154333062846,2.428556836914281,0.018481857846903756,0.01465681550076799,542.9692848658093,4.726029273696759,-0.0014617953024915356,0,5.4,4
-0.0003471275735050519,0.09588823176163665,-0.5472893151065894,2.5325563283796804,0.01810971365465969,0.013199014323811317,589.7810917914666,4.634878529714724,-0.00038424232497035263,0,5.2,4
0.009615614566289375,0.08520369960766251,-0.43872416044664764,2.189599522650917,0.020068574016790314,0.013758321359374912,635.672195935805,4.542514623194923,-0.00035646311944742456,0,5.0,4
0.020374299551362843,0.08329175549041638,0.17690328688883783,2.8987861825562247,0.02020753451073249,0.014174892725370857,680.6210077383423,4.448375330728564,0.00012749457350726555,0,4.800000000000001,4
0.024188585893344,0.08304192372011188,0.42636013782033766,2.873161195651336,0.018885521839790035,0.01310676191284105,724.7004588117102,4.36512921321263,0.0005081136822682977,0,4.6000000000000005,4
